customer_id,full_name,gender,date_of_birth,province,occupation,monthly_income,join_date,customer_segment
C04721,Cô Lâm Bùi,Female,2008-04-26,Quang Ninh,Bank Employee,10990325.74,2026-03-01,Mass
C04722,Bà Nhật Mai,Female,2000-11-07,Thanh Hoa,Student,12338932.3,2018-08-08,Mass
C04723,Lâm Đức Vũ,Male,1975-01-27,Nam Dinh,Office Staff,6528046.98,2022-11-15,Mass
C04724,Vũ Dương,Male,1999-03-28,Nghe An,Teacher,9889406.32,2022-09-18,Mass
C04725,Ánh Bùi,Male,1994-12-15,Ba Ria - Vung Tau,Office Staff,43701645.71,2022-10-27,Affluent
C04726,Thành Lê,Female,1992-09-25,Binh Duong,Office Staff,13879842.45,2022-07-17,Mass
C04727,Quang Thế Nguyễn,Male,1997-01-14,Ho Chi Minh City,Sales,13005601.78,2022-07-11,Mass
C04728,Quý cô Lâm Đặng,Female,1982-05-24,Hue,Student,9286872.16,2024-06-07,Mass
C04729,Tùng Xuân Vũ,Male,1982-04-27,Khanh Hoa,IT Specialist,12221994.04,2020-05-05,Mass
C04730,Cô Dương Trần,Male,1979-06-17,Khanh Hoa,Student,32947720.94,2025-08-14,Affluent
C04731,Quý ông Khoa Bùi,Male,1985-12-14,Binh Duong,Government Employee,34576221.02,2024-09-16,Affluent
C04732,Khoa Mai,Female,1992-05-24,Khanh Hoa,Student,13138308.81,2018-05-21,Mass
C04733,Vi Phạm,Female,1984-11-21,Ba Ria - Vung Tau,Sales,24058264.79,2018-02-28,Affluent
C04734,Thành Phạm,Female,1974-12-06,Can Tho,Bank Employee,6259026.02,2022-09-04,Mass
C04735,Bà Thành Lê,Female,1998-02-20,Nam Dinh,Doctor,11610530.35,2026-05-11,Mass
C04736,Ông Dũng Nguyễn,Male,1985-12-06,Nam Dinh,Accountant,20833599.3,2019-02-18,Mass
C04737,Hưng Vũ,Male,2007-12-23,Khanh Hoa,Student,81621485.88,2023-12-26,Premium
C04738,Chị Xuân Phạm,Female,2008-08-21,Ho Chi Minh City,Engineer,12133549.97,2021-03-26,Mass
C04739,Bà Mai Mai,Female,1988-04-13,Bac Ninh,Business Owner,20940501.6,2025-11-06,Mass
C04740,Nhiên Đặng,Male,1988-10-18,Thanh Hoa,Accountant,47873188.1,2019-11-01,Affluent
C04741,Kim Phạm,Male,1984-06-28,Binh Duong,Freelancer,84021347.81,2025-11-20,Premium
C04742,Cô Hà Trần,Female,2006-01-18,Nam Dinh,Teacher,38009979.78,2025-02-22,Affluent
C04743,Quý ông Tú Mai,Male,2007-03-10,Can Tho,IT Specialist,51620051.05,2025-10-22,Affluent
C04744,Duyên Phạm,Female,1992-01-14,Dong Nai,Government Employee,18232737.53,2019-06-12,Mass
C04745,Cô Dương Phạm,Male,1996-01-06,Ho Chi Minh City,Government Employee,13184005.96,2018-08-25,Mass
C04746,Anh Hoàng Bùi,Male,1987-12-29,Binh Duong,Business Owner,11812298.19,2023-11-09,Mass
C04747,Quang Thị Bùi,Male,1994-10-10,Hai Phong,Student,13766887.55,2026-02-10,Mass
C04748,Yến Trần,Male,2000-11-06,Da Nang,Accountant,7858567.08,2026-05-21,Mass
C04749,Khoa Mai,Female,1976-12-04,Nghe An,Business Owner,15477934.76,2026-06-12,Mass
C04750,Bác Thành Trần,Female,1990-01-13,Hue,Bank Employee,21492552.58,2021-01-08,Mass
C04751,Quý ông Tùng Mai,Female,1993-03-18,Bac Ninh,Bank Employee,19064972.99,2018-01-16,Mass
C04752,Ngọc Lê,Female,1989-02-18,Quang Ninh,Doctor,8383318.91,2019-05-04,Mass
C04753,Cô Vi Nguyễn,Male,1970-01-03,Ha Noi,Freelancer,47113581.57,2022-09-05,Affluent
C04754,Thành Bùi,Male,1992-03-11,Quang Ninh,Office Staff,15477952.48,2021-08-14,Mass
C04755,Phương Lê,Male,1995-04-22,Can Tho,IT Specialist,16040372.29,2022-07-23,Mass
C04756,Mai Bùi,Female,2008-04-12,Thanh Hoa,Bank Employee,25775067.83,2022-06-21,Affluent
C04757,Châu Mai Bảo Vũ,Male,1980-04-05,Ba Ria - Vung Tau,IT Specialist,10995952.07,2019-12-07,Mass
C04758,Trọng Trần,Male,1988-02-26,Nam Dinh,Office Staff,7489721.91,2022-05-02,Mass
C04759,An Hoàng Bùi,Female,1970-04-19,Nghe An,Accountant,50024203.31,2019-06-28,Affluent
C04760,Trọng Phú Lê,Male,1993-09-03,Da Nang,Engineer,10415166.9,2021-12-16,Mass
C04761,Hương Vũ,Male,1979-08-13,Quang Ninh,Teacher,63439658.64,2021-05-24,Affluent
C04762,Hà Mai,Male,1980-01-17,Khanh Hoa,Freelancer,25662674.53,2021-04-27,Mass
C04763,Tú Mai,Male,2001-06-19,Bac Ninh,Government Employee,9008073.76,2023-12-29,Mass
C04764,Quang Phạm,Other,2004-09-21,Nghe An,Doctor,39959892.21,2023-04-09,Affluent
C04765,Phương Mai Bảo Đặng,Female,1989-09-01,Thanh Hoa,Office Staff,94102982.08,2022-07-31,Premium
C04766,Duyên Lê,Male,1981-11-21,Nam Dinh,Business Owner,18471364.38,2020-05-19,Mass
C04767,Lâm Xuân Lê,Female,2007-03-03,Ha Noi,Teacher,9737325.01,2025-10-12,Mass
C04768,Chị Hương Phạm,Male,1981-09-11,Nghe An,Freelancer,30417754.16,2020-07-03,Affluent
C04769,Bác Dũng Đặng,Male,1998-11-24,Dong Nai,Business Owner,47508530.76,2020-05-20,Affluent
C04770,Hà Quang Vũ,Male,2004-12-07,Ha Noi,Freelancer,31972434.8,2025-02-26,Affluent
C04771,Yến Vũ,Male,1986-11-28,Thanh Hoa,Freelancer,9816549.44,2024-06-16,Mass
C04772,Quý cô Nhật Nguyễn,Female,1982-07-28,Binh Duong,Business Owner,9833547.05,2019-09-19,Mass
C04773,Nam Tấn Phạm,Female,1975-08-12,Bac Ninh,Sales,11483318.83,2021-01-12,Mass
C04774,Quý ông Huy Bùi,Female,1983-05-06,Da Nang,Office Staff,15580420.55,2021-12-20,Mass
C04775,Vân Trần,Female,1997-03-22,Dong Nai,Student,5848506.67,2023-09-18,Mass
C04776,Nhật Lê,Female,1987-09-27,Khanh Hoa,Sales,12307484.48,2025-03-02,Mass
C04777,An Thị Phạm,Female,1983-12-16,Nam Dinh,Bank Employee,11085323.59,2021-10-11,Mass
C04778,Vân Phạm,Female,1994-11-15,Dong Nai,Government Employee,24236801.56,2025-05-18,Mass
C04779,Thành Hữu Hoàng,Female,2007-09-29,Quang Ninh,Student,15514721.03,2021-01-12,Mass
C04780,An Bùi,Male,1997-09-09,Dong Nai,Doctor,87431771.85,2021-12-20,Premium
C04781,Quý cô Hà Đặng,Female,1993-11-29,Dong Nai,Teacher,9058510.06,2021-02-22,Mass
C04782,Cô Lan Phạm,Female,1984-09-26,Thanh Hoa,Doctor,53119343.18,2019-09-22,Affluent
C04783,Dũng Đặng,Male,1985-08-16,Khanh Hoa,Student,12442155.56,2023-02-27,Mass
C04784,Ánh Bùi,Male,2001-01-01,Hue,IT Specialist,14379383.69,2022-02-05,Mass
C04785,Quý cô Khoa Trần,Female,1967-08-12,Ho Chi Minh City,Business Owner,10503027.32,2022-10-09,Mass
C04786,Quý ông Huy Mai,Female,1994-10-16,Nghe An,Student,9860387.36,2018-01-16,Mass
C04787,Chị Phương Vũ,Female,1996-07-27,Binh Duong,Freelancer,4590788.55,2025-03-12,Mass
C04788,Hưng Trần,Female,1986-03-16,Can Tho,Government Employee,27158291.85,2021-02-06,Affluent
C04789,Bà Xuân Mai,Male,2008-02-26,Quang Ninh,Doctor,15619546.84,2020-06-19,Mass
C04790,Vi Mai,Male,2002-02-23,Ha Noi,Student,10658657.59,2026-02-07,Mass
C04791,Anh Dũng Vũ,Female,1973-11-23,Dong Nai,Business Owner,7327842.4,2022-09-17,Mass
C04792,Quý cô Ánh Mai,Female,2007-05-03,Ba Ria - Vung Tau,Government Employee,13186107.54,2022-12-22,Mass
C04793,Quý cô An Phạm,Male,1978-10-05,Hue,Accountant,6916342.22,2024-08-15,Mass
C04794,Bà Duyên Trần,Male,1985-11-10,Ba Ria - Vung Tau,Bank Employee,14706013.46,2019-01-13,Mass
C04795,Hương Đặng,Female,2008-01-01,Ba Ria - Vung Tau,Engineer,15869231.65,2023-08-13,Mass
C04796,Ông Trọng Nguyễn,Male,1981-07-22,Ba Ria - Vung Tau,Accountant,31874693.56,2021-10-24,Affluent
C04797,Nhiên Quang Vũ,Female,1977-03-08,Khanh Hoa,Government Employee,17861831.2,2018-04-06,Mass
C04798,Nhiên Lê,Female,1989-07-17,Bac Ninh,Teacher,10246137.07,2019-08-15,Mass
C04799,Yến Dương,Male,2001-01-31,Hai Phong,IT Specialist,11843265.83,2024-06-30,Mass
C04800,Nhiên Lê,Male,1984-07-19,Ba Ria - Vung Tau,Teacher,10712858.49,2025-08-14,Mass
C04801,Khoa Bảo Hoàng,Female,2008-08-31,Ha Noi,Student,51211403.4,2026-07-22,Affluent
C04802,Hải Thế Mai,Female,1988-04-25,Binh Duong,Business Owner,31232546.64,2026-01-05,Affluent
C04803,Ông Minh Vũ,Female,1980-11-13,Thanh Hoa,Office Staff,20461194.86,2024-03-11,Mass
C04804,Bà Khoa Bùi,Male,2008-02-03,Thanh Hoa,Freelancer,13969814.95,2020-11-28,Mass
C04805,Chị Linh Hoàng,Male,2006-02-14,Hue,IT Specialist,14290504.95,2020-04-09,Mass
C04806,Hạnh Nguyễn,Female,1989-08-25,Binh Duong,Government Employee,14990414.06,2025-09-08,Mass
C04807,Nhiên Hoàng,Male,1996-02-13,Can Tho,Doctor,6229353.84,2018-09-29,Mass
C04808,Chị Xuân Phạm,Male,1995-08-30,Da Nang,IT Specialist,13836407.21,2024-04-03,Mass
C04809,Bảo Phạm,Female,1979-03-31,Nghe An,Freelancer,24625898.44,2025-01-12,Affluent
C04810,Hoàng Bùi,Male,1979-03-13,Binh Duong,Government Employee,9565389.74,2020-12-15,Mass
C04811,Khoa Thị Bùi,Female,1987-02-20,Hue,Doctor,10038661.28,2019-09-30,Mass
C04812,Vân Dương,Female,1987-10-19,Thanh Hoa,Accountant,16396433.18,2020-09-01,Mass
C04813,Quý cô Hải Trần,Female,2003-10-17,Hai Phong,Teacher,9458743.82,2025-01-31,Mass
C04814,Quý ông Nam Dương,Female,1987-11-30,Ha Noi,Bank Employee,71939332.51,2026-04-12,Affluent
C04815,Chị Hạnh Mai,Male,1999-12-26,Hai Phong,Teacher,64546650.59,2025-04-04,Affluent
C04816,Chị Linh Hoàng,Female,1968-01-15,Ho Chi Minh City,Accountant,33993003.24,2026-07-20,Affluent
C04817,Quang Trí Mai,Male,1994-07-26,Binh Duong,Office Staff,9418575.25,2023-06-24,Mass
C04818,Ánh Vũ,Male,1991-03-12,Hue,Student,22950328.08,2024-09-07,Affluent
C04819,Xuân Đặng,Male,1991-08-04,Ha Noi,IT Specialist,20263368.44,2020-06-17,Mass
C04820,Hải Đức Lê,Male,1997-07-18,Khanh Hoa,Government Employee,11030378.45,2024-03-16,Mass
C04821,Thành Văn Mai,Female,2008-06-02,Bac Ninh,Business Owner,39156509.84,2023-09-26,Affluent
C04822,Quý cô Khoa Đặng,Female,1988-02-23,Ho Chi Minh City,Business Owner,12270554.82,2023-02-04,Mass
C04823,Quý cô Hải Vũ,Female,1993-05-31,Can Tho,Sales,10831313.95,2023-07-04,Mass
C04824,Phương Bùi,Male,1985-01-16,Khanh Hoa,Accountant,34698729.8,2026-03-08,Affluent
C04825,Thành Bảo Trần,Female,1987-06-29,Da Nang,Sales,12937766.06,2018-02-24,Mass
C04826,Cô Vân Dương,Female,1978-02-22,Bac Ninh,Student,15208501.55,2019-12-01,Mass
C04827,Hà Trí Phạm,Female,1987-11-02,Ba Ria - Vung Tau,Doctor,20416723.83,2021-09-10,Mass
C04828,Nhiên Tấn Trần,Male,1986-09-13,Ho Chi Minh City,Sales,18946961.79,2018-05-15,Mass
C04829,Trung Vũ,Male,1983-11-10,Hai Phong,Government Employee,6298017.95,2024-10-07,Mass
C04830,Phương Trí Phạm,Female,1976-06-15,Nghe An,Business Owner,36448522.91,2021-02-21,Affluent
C04831,Minh Vũ,Male,1991-04-27,Da Nang,Government Employee,13241801.04,2019-03-05,Mass
C04832,Ánh Nguyễn,Female,1994-04-26,Hai Phong,Business Owner,37466856.65,2018-07-30,Affluent
C04833,Quý cô Lâm Nguyễn,Female,1996-10-07,Hai Phong,Teacher,166480650.5,2025-04-08,Premium
C04834,Dương Mai,Female,1992-09-07,Bac Ninh,Accountant,10496084.73,2022-12-24,Mass
C04835,Khoa Hữu Bùi,Male,2000-11-13,Dong Nai,Accountant,37939045.2,2023-12-27,Affluent
C04836,An Trần,Female,1988-09-14,Khanh Hoa,Bank Employee,13747476.29,2023-01-19,Mass
C04837,Phương Hoàng Trần,Female,2001-12-29,Ha Noi,Teacher,6851675.56,2021-05-24,Mass
C04838,Hải Phạm,Female,1983-11-18,Nam Dinh,Sales,20176757.06,2021-04-10,Mass
C04839,Nam Thị Trần,Male,2002-01-31,Khanh Hoa,Business Owner,20930576.89,2026-07-16,Mass
C04840,Phương Thị Hoàng,Female,1987-03-02,Can Tho,Accountant,99717882.52,2018-03-30,Premium
C04841,Vũ Vũ,Male,1995-06-13,Quang Ninh,Freelancer,7391460.47,2020-06-14,Mass
C04842,Nhật Đặng,Female,1980-01-20,Ho Chi Minh City,Doctor,27734195.68,2021-12-25,Affluent
C04843,Chi Bùi,Female,1999-01-19,Da Nang,IT Specialist,47130764.15,2019-10-19,Affluent
C04844,Chị Khoa Dương,Female,2007-10-04,Ho Chi Minh City,Teacher,7040276.3,2020-08-14,Mass
C04845,Hải Trí Nguyễn,Male,1991-03-16,Nghe An,Student,13297236.08,2018-06-04,Mass
C04846,Quang Đức Vũ,Male,1985-08-20,Da Nang,Government Employee,10797095.65,2025-11-28,Mass
C04847,Xuân Dương,Female,1962-11-16,Quang Ninh,Doctor,11080028.51,2021-05-14,Mass
C04848,Quý ông Trọng Vũ,Male,1993-03-26,Hai Phong,Government Employee,9078975.14,2026-04-15,Mass
C04849,Bảo Thị Dương,Male,1989-05-30,Khanh Hoa,Accountant,42091104.81,2018-04-09,Affluent
C04850,Quý cô Kim Lê,Female,1977-06-22,Nam Dinh,Business Owner,22388843.62,2023-04-13,Affluent
C04851,Bà An Mai,Female,1993-03-17,Quang Ninh,Student,14030771.94,2026-05-02,Mass
C04852,Nhật Dương,Female,1984-04-05,Nghe An,Business Owner,12027535.91,2025-01-12,Mass
C04853,Quý ông Hưng Lê,Male,1984-11-26,Hai Phong,Accountant,9040995.48,2018-01-13,Mass
C04854,Hạnh Nguyễn,Male,1973-07-17,Ba Ria - Vung Tau,Teacher,16984930.09,2025-06-14,Mass
C04855,Phương Đức Trần,Male,2004-12-14,Nghe An,Engineer,8236871.36,2021-03-20,Mass
C04856,Chị Mai Dương,Female,2002-08-11,Bac Ninh,Business Owner,42894304.41,2025-06-27,Affluent
C04857,Cô Xuân Lê,Male,2004-10-07,Ba Ria - Vung Tau,Office Staff,31691254.55,2020-11-11,Affluent
C04858,Quang Xuân Phạm,Female,1985-06-22,Can Tho,IT Specialist,34312107.53,2021-03-24,Affluent
C04859,Thành Đức Dương,Male,1988-07-30,Khanh Hoa,Student,25421804.43,2024-01-05,Affluent
C04860,Nhật Nguyễn,Male,1983-10-30,Ho Chi Minh City,Doctor,78248168.94,2026-08-23,Premium
C04861,Chị Dương Trần,Female,1994-07-17,Hue,Bank Employee,13041189.28,2026-05-27,Mass
C04862,Khoa Lê,Male,1988-11-07,Khanh Hoa,Accountant,35252698.07,2020-02-06,Affluent
C04863,Hồng Trần,Male,1999-06-27,Hue,Accountant,10805598.25,2019-05-20,Mass
C04864,Quý cô Mai Mai,Female,1990-03-24,Hue,Accountant,7415903.52,2018-11-16,Mass
C04865,Hoàng Mai Dương,Male,1996-04-24,Can Tho,Accountant,39316804.59,2021-02-12,Affluent
C04866,Thành Đức Phạm,Male,2005-09-13,Quang Ninh,Teacher,17988096.4,2025-11-02,Mass
C04867,Quý cô Hương Mai,Female,1977-05-22,Khanh Hoa,Freelancer,7760943.78,2018-10-24,Mass
C04868,Khoa Vũ,Female,1976-06-22,Can Tho,IT Specialist,94418549.28,2024-03-18,Premium
C04869,Yến Lê,Male,1986-03-03,Thanh Hoa,Sales,10085298.62,2018-03-08,Mass
C04870,Hưng Trí Bùi,Male,1980-02-17,Khanh Hoa,Engineer,13832758.13,2025-02-16,Mass
C04871,Minh Nguyễn,Male,1999-03-09,Hai Phong,Business Owner,7981177.44,2024-12-01,Mass
C04872,Kim Vũ,Male,2007-05-27,Dong Nai,Sales,12815895.95,2021-05-30,Mass
C04873,Hưng Phạm,Female,1984-04-03,Hue,Business Owner,15070582.09,2022-03-24,Mass
C04874,Anh Anh Trần,Female,1992-08-07,Nghe An,Accountant,8004131.86,2026-06-06,Mass
C04875,Nhật Đức Lê,Male,1998-06-12,Hai Phong,Freelancer,17961465.79,2026-06-01,Mass
C04876,Quý ông Minh Lê,Male,1995-11-07,Hue,Freelancer,12617728.14,2021-12-29,Mass
C04877,Cô An Lê,Female,2002-07-12,Ho Chi Minh City,Teacher,13500283.91,2022-12-02,Mass
C04878,Nhật Hoàng,Male,1996-05-20,Dong Nai,Engineer,17309510.66,2018-07-04,Mass
C04879,Cô Hải Phạm,Male,1981-12-29,Da Nang,Office Staff,82013823.09,2026-05-02,Premium
C04880,Minh Bùi,Female,1992-04-10,Hai Phong,Student,29666343.55,2020-05-03,Affluent
C04881,Bà Nhật Dương,Female,2006-05-14,Dong Nai,Business Owner,27061588.74,2020-11-13,Affluent
C04882,Anh Huy Phạm,Female,1988-03-13,Thanh Hoa,Teacher,13446884.91,2024-01-05,Mass
C04883,Cô Ánh Mai,Male,1989-10-03,Nam Dinh,IT Specialist,31970964.94,2020-08-14,Affluent
C04884,Bà Kim Nguyễn,Male,1980-04-04,Nam Dinh,Accountant,35673589.78,2025-10-20,Affluent
C04885,Quang Mai Nguyễn,Male,1982-10-19,Thanh Hoa,Business Owner,6450033.69,2020-03-21,Mass
C04886,Quý ông Thành Trần,Male,2008-08-12,Hai Phong,Business Owner,13253112.88,2024-08-06,Mass
C04887,Quý ông Hưng Bùi,Male,2006-01-08,Thanh Hoa,Freelancer,32838859.36,2020-05-25,Affluent
C04888,Anh Thành Mai,Male,1993-10-15,Ha Noi,Business Owner,20915632.81,2021-08-12,Mass
C04889,Cô Thành Nguyễn,Male,1986-02-21,Thanh Hoa,Bank Employee,12717224.18,2019-01-24,Mass
C04890,Phương Trí Trần,Female,1981-09-09,Can Tho,Government Employee,39091198.43,2023-08-19,Affluent
C04891,Chị Lâm Đặng,Male,1996-08-11,Can Tho,Student,17460186.39,2020-09-23,Mass
C04892,Phúc Quang Bùi,Male,2003-06-17,Khanh Hoa,Engineer,13437417.49,2018-09-23,Mass
C04893,Nam Tấn Mai,Male,2008-02-20,Thanh Hoa,Government Employee,12887875.68,2025-01-29,Mass
C04894,Ông Anh Bùi,Male,1988-09-26,Thanh Hoa,Government Employee,21577818.95,2023-02-12,Mass
C04895,Cô Phương Lê,Male,2007-11-19,Ho Chi Minh City,Accountant,9723991.07,2021-08-04,Mass
C04896,Khoa Lê,Male,1981-08-01,Da Nang,IT Specialist,38704011.01,2022-07-24,Affluent
C04897,Nhiên Hữu Dương,Female,1988-11-04,Binh Duong,Office Staff,8587083.48,2022-10-19,Mass
C04898,Vân Hoàng,Female,1996-10-30,Bac Ninh,Doctor,50848995.29,2026-02-03,Affluent
C04899,Quang Bùi,Male,1991-05-22,Quang Ninh,Student,39171755.74,2018-02-20,Affluent
C04900,Tùng Nguyễn,Male,1992-09-05,Quang Ninh,Doctor,7931377.43,2023-08-20,Mass
C04901,Chị An Đặng,Male,1980-04-17,Ho Chi Minh City,Student,122298299.69,2025-10-19,Premium
C04902,Duyên Phạm,Male,1965-04-25,Ba Ria - Vung Tau,Teacher,8410266.54,2026-04-23,Mass
C04903,Nhật Đức Mai,Male,1981-05-10,Dong Nai,Teacher,7582676.68,2022-08-02,Mass
C04904,Hoàng Vũ,Male,1989-08-12,Da Nang,Engineer,16889361.99,2026-04-14,Mass
C04905,Trọng Quang Trần,Female,2008-07-18,Ha Noi,Engineer,92129684.29,2022-07-04,Premium
C04906,Quang Dương,Male,1997-05-27,Bac Ninh,Student,9386022.32,2019-06-12,Mass
C04907,Ông Bảo Trần,Male,1986-07-27,Nam Dinh,Office Staff,17763515.22,2021-08-01,Mass
C04908,Phúc Hải Mai,Male,1991-12-07,Quang Ninh,Teacher,12894835.72,2018-07-13,Mass
C04909,Nhật Hữu Dương,Male,1989-07-24,Ho Chi Minh City,Office Staff,12007577.12,2025-06-09,Mass
C04910,Chị Ngọc Hoàng,Female,2002-09-07,Binh Duong,Engineer,17687572.25,2020-04-30,Mass
C04911,Bác Thành Trần,Male,1987-04-30,Bac Ninh,Doctor,13778579.43,2020-02-28,Mass
C04912,Nhật Dương,Male,1999-07-04,Da Nang,Teacher,10218292.64,2019-04-24,Mass
C04913,Quý ông Thành Mai,Female,1992-07-13,Bac Ninh,Student,7014384.77,2021-10-06,Mass
C04914,Quý cô Phương Dương,Female,2008-03-02,Ho Chi Minh City,Business Owner,9724464.99,2020-06-06,Mass
C04915,Chị Thành Mai,Male,1985-01-21,Hue,Business Owner,28772119.48,2021-05-05,Affluent
C04916,Quý cô Yến Nguyễn,Female,2002-02-23,Dong Nai,Office Staff,9022907.95,2024-07-18,Mass
C04917,Minh Văn Bùi,Female,1996-02-25,Bac Ninh,Business Owner,10602141.54,2018-08-12,Mass
C04918,Chị Thành Nguyễn,Female,1966-12-15,Da Nang,Doctor,17357485.77,2023-02-02,Mass
C04919,Nam Đặng,Female,1979-02-06,Ho Chi Minh City,Doctor,18063797.14,2024-06-04,Mass
C04920,Kim Tấn Dương,Female,2000-11-14,Da Nang,Teacher,7823085.44,2020-08-08,Mass
C04921,Ngọc Trần,Male,2003-08-14,Da Nang,Student,19143893.67,2022-04-21,Mass
C04922,Bà Phương Lê,Female,1997-03-09,Da Nang,Sales,7744105.6,2018-09-29,Mass
C04923,Quang Đức Vũ,Male,1995-03-17,Quang Ninh,Sales,32582208.96,2025-03-04,Affluent
C04924,Quý cô Nhật Hoàng,Female,1987-11-21,Ba Ria - Vung Tau,Accountant,13101667.43,2019-03-08,Mass
C04925,Lâm Trí Đặng,Male,2000-03-25,Bac Ninh,Doctor,15254680.7,2024-07-10,Mass
C04926,Phúc Phạm,Female,1998-07-12,Nam Dinh,IT Specialist,33396969.44,2021-01-14,Affluent
C04927,Bà Kim Phạm,Female,1983-03-18,Hue,Student,9585668.88,2020-08-13,Mass
C04928,Cô Linh Bùi,Male,1996-12-18,Khanh Hoa,Student,14761028.04,2022-07-29,Mass
C04929,Bà Hà Đặng,Male,1999-11-11,Ba Ria - Vung Tau,Freelancer,10487975.83,2021-10-20,Mass
C04930,Bà Nhật Dương,Female,1984-07-18,Nam Dinh,Doctor,64817510.71,2025-12-06,Affluent
C04931,Bà Kim Lê,Female,1984-03-20,Thanh Hoa,Freelancer,14158718.27,2019-02-27,Mass
C04932,Quý cô Khoa Phạm,Male,1985-08-24,Quang Ninh,Bank Employee,8242387.56,2025-03-26,Mass
C04933,Bà Vân Hoàng,Female,1989-03-03,Bac Ninh,Student,11875629.74,2020-07-08,Mass
C04934,Tú Hải Mai,Male,1987-06-18,Ho Chi Minh City,Business Owner,12499447.81,2021-09-07,Mass
C04935,Phương Bùi,Female,1986-02-27,Bac Ninh,Bank Employee,10760619.54,2022-08-19,Mass
C04936,Quang Văn Dương,Female,1990-03-16,Can Tho,Government Employee,7808139.0,2024-05-05,Mass
C04937,Thành Mai,Male,1993-11-09,Bac Ninh,Freelancer,19525052.64,2026-07-06,Mass
C04938,Nam Tấn Dương,Female,1986-11-02,Hai Phong,Accountant,11912452.56,2020-07-08,Mass
C04939,Anh Phạm,Female,1970-01-25,Hai Phong,Engineer,7452983.39,2023-10-12,Mass
C04940,Mai Vũ,Female,2002-10-10,Thanh Hoa,Engineer,21853380.94,2018-04-05,Mass
C04941,Hải Mai,Female,1990-06-19,Thanh Hoa,Teacher,11023204.9,2023-04-16,Mass
C04942,Hà Dương,Female,2004-09-27,Hai Phong,Business Owner,14035647.49,2022-10-02,Mass
C04943,Anh Hưng Phạm,Female,1984-12-25,Ba Ria - Vung Tau,Student,8181157.33,2019-07-28,Mass
C04944,Nhiên Hải Vũ,Male,1992-05-15,Khanh Hoa,Doctor,10670427.27,2019-05-17,Mass
C04945,Hương Đặng,Female,1988-03-14,Dong Nai,Doctor,8110577.43,2021-05-04,Mass
C04946,Quý cô Thảo Trần,Female,1977-02-22,Hue,Teacher,16534431.65,2021-02-12,Mass
C04947,Khoa Mai Trần,Female,1993-12-10,Binh Duong,Bank Employee,11124613.67,2025-11-17,Mass
C04948,Dũng Hoàng Trần,Male,1992-03-09,Bac Ninh,Doctor,9138521.91,2023-02-28,Mass
C04949,Chị Linh Hoàng,Male,1994-12-07,Binh Duong,Freelancer,10916899.71,2021-05-16,Mass
C04950,Quý cô Chi Mai,Male,1973-03-19,Binh Duong,Freelancer,16713604.99,2025-06-16,Mass
C04951,Lâm Bùi,Male,1979-10-30,Hai Phong,Teacher,13658753.72,2025-11-17,Mass
C04952,Bác Hưng Nguyễn,Female,2003-05-04,Khanh Hoa,IT Specialist,11826996.57,2022-08-07,Mass
C04953,Hoàng Trần,Male,1979-10-27,Ha Noi,Accountant,7725403.31,2024-03-05,Mass
C04954,Vũ Nguyễn,Male,1983-04-20,Bac Ninh,Freelancer,27053594.46,2019-03-06,Mass
C04955,Phúc Mai Bùi,Female,1979-08-12,Quang Ninh,Sales,53493320.85,2024-05-28,Affluent
C04956,Nhật Hoàng,Male,1988-03-12,Dong Nai,Student,16838750.91,2024-09-30,Mass
C04957,Ông Trọng Lê,Male,1997-12-06,Ha Noi,Engineer,15854588.98,2020-08-06,Mass
C04958,Ông Anh Đặng,Male,1983-05-19,Bac Ninh,IT Specialist,38180366.35,2022-09-14,Affluent
C04959,Chị Phương Mai,Female,1975-11-05,Dong Nai,Doctor,80612703.67,2021-01-25,Premium
C04960,Thành Xuân Lê,Female,1993-08-12,Nam Dinh,Office Staff,36016842.41,2024-02-13,Affluent
C04961,Tùng Bảo Bùi,Female,2002-05-18,Hai Phong,Student,12991987.61,2018-10-19,Mass
C04962,Linh Hoàng,Female,2008-01-20,Khanh Hoa,Doctor,17310975.75,2020-10-25,Mass
C04963,Nhật Mai Vũ,Female,1990-08-18,Hai Phong,Accountant,10000090.4,2021-03-04,Mass
C04964,Phúc Lê,Female,1999-10-03,Khanh Hoa,Bank Employee,11054128.63,2026-08-27,Mass
C04965,Bác Minh Đặng,Male,1983-04-29,Ho Chi Minh City,Teacher,41250769.0,2018-06-08,Affluent
C04966,Tùng Đặng,Male,1997-12-18,Binh Duong,Accountant,27154320.27,2019-05-03,Affluent
C04967,Thành Tấn Hoàng,Male,1982-12-31,Ha Noi,Student,74905792.51,2024-12-17,Premium
C04968,Phúc Mai,Female,1990-05-30,Nam Dinh,Teacher,12531190.48,2026-08-19,Mass
C04969,Bà Khoa Trần,Male,1987-01-21,Ba Ria - Vung Tau,Student,140960309.53,2021-05-23,Premium
